timestamp,event,simid,data_usage
2021-02-23 09:04:07.789297,Create PDP context,0003,0.0
2021-02-23 09:04:08.789297,data,0003,0.02
2021-02-23 09:04:09.789297,Delete PDP context,0003,0.0
2021-02-23 09:04:46.789297,Create PDP context,0001,0.0
2021-02-23 09:04:47.789297,data,0001,0.04
2021-02-23 09:04:48.789297,Delete PDP context,0001,0.0
2021-02-23 09:05:42.789297,alert,0004,0.0
2021-02-23 09:06:22.789297,Create PDP context,0003,0.0
2021-02-23 09:06:23.789297,data,0003,0.02
2021-02-23 09:06:24.789297,Delete PDP context,0003,0.0
2021-02-23 09:06:54.789297,Create PDP context,0001,0.0
2021-02-23 09:06:55.789297,data,0001,0.02
2021-02-23 09:06:56.789297,Delete PDP context,0001,0.0
2021-02-23 09:07:34.789297,Create PDP context,0003,0.0
2021-02-23 09:07:35.789297,data,0003,0.02
2021-02-23 09:07:36.789297,Delete PDP context,0003,0.0
2021-02-23 09:08:13.789297,Create PDP context,0002,0.0
2021-02-23 09:08:14.789297,data,0002,0.03
2021-02-23 09:08:15.789297,Delete PDP context,0002,0.0
2021-02-23 09:09:03.789297,Create PDP context,0003,0.0
2021-02-23 09:09:04.789297,data,0003,0.02
2021-02-23 09:09:05.789297,Delete PDP context,0003,0.0
2021-02-23 09:09:58.789297,Create PDP context,0002,0.0
2021-02-23 09:09:59.789297,data,0002,0.03
2021-02-23 09:10:00.789297,Delete PDP context,0002,0.0
2021-02-23 09:10:53.789297,alert,0004,0.0
2021-02-23 09:11:44.789297,Create PDP context,0003,0.0
2021-02-23 09:11:45.789297,data,0003,0.03
2021-02-23 09:11:46.789297,Delete PDP context,0003,0.0
2021-02-23 09:12:29.789297,Create PDP context,0003,0.0
2021-02-23 09:12:30.789297,data,0003,0.02
2021-02-23 09:12:31.789297,Delete PDP context,0003,0.0
2021-02-23 09:13:04.789297,Create PDP context,0002,0.0
2021-02-23 09:13:05.789297,data,0002,0.03
2021-02-23 09:13:06.789297,Delete PDP context,0002,0.0
2021-02-23 09:14:00.789297,alert,0004,0.0
2021-02-23 09:14:45.789297,Create PDP context,0003,0.0
2021-02-23 09:14:46.789297,data,0003,0.03
2021-02-23 09:14:47.789297,Delete PDP context,0003,0.0
2021-02-23 09:15:34.789297,Create PDP context,0003,0.0
2021-02-23 09:15:35.789297,data,0003,0.03
2021-02-23 09:15:36.789297,Delete PDP context,0003,0.0
2021-02-23 09:16:23.789297,Create PDP context,0001,0.0
2021-02-23 09:16:24.789297,data,0001,0.03
2021-02-23 09:16:25.789297,Delete PDP context,0001,0.0
2021-02-23 09:17:01.789297,Create PDP context,0002,0.0
2021-02-23 09:17:02.789297,data,0002,0.03
2021-02-23 09:17:03.789297,Delete PDP context,0002,0.0
2021-02-23 09:17:37.789297,Create PDP context,0003,0.0
2021-02-23 09:17:38.789297,data,0003,0.03
2021-02-23 09:17:39.789297,Delete PDP context,0003,0.0
2021-02-23 09:18:22.789297,Create PDP context,0004,0.0
2021-02-23 09:18:23.789297,data,0004,0.02
2021-02-23 09:18:24.789297,Delete PDP context,0004,0.0
2021-02-23 09:19:05.789297,Create PDP context,0003,0.0
2021-02-23 09:19:06.789297,data,0003,0.02
2021-02-23 09:19:07.789297,Delete PDP context,0003,0.0
2021-02-23 09:19:40.789297,alert,0004,0.0
2021-02-23 09:20:28.789297,Create PDP context,0001,0.0
2021-02-23 09:20:29.789297,data,0001,0.02
2021-02-23 09:20:30.789297,Delete PDP context,0001,0.0
2021-02-23 09:21:27.789297,Create PDP context,0002,0.0
2021-02-23 09:21:28.789297,data,0002,0.03
2021-02-23 09:21:29.789297,Delete PDP context,0002,0.0
2021-02-23 09:22:06.789297,Create PDP context,0003,0.0
2021-02-23 09:22:07.789297,data,0003,0.03
2021-02-23 09:22:08.789297,Delete PDP context,0003,0.0
2021-02-23 09:22:54.789297,Create PDP context,0001,0.0
2021-02-23 09:22:55.789297,data,0001,0.03
2021-02-23 09:22:56.789297,Delete PDP context,0001,0.0
2021-02-23 09:23:48.789297,Create PDP context,0002,0.0
2021-02-23 09:23:49.789297,data,0002,0.02
2021-02-23 09:23:50.789297,Delete PDP context,0002,0.0
2021-02-23 09:24:29.789297,Create PDP context,0002,0.0
2021-02-23 09:24:30.789297,data,0002,0.04
2021-02-23 09:24:31.789297,Delete PDP context,0002,0.0
2021-02-23 09:25:22.789297,Create PDP context,0002,0.0
2021-02-23 09:25:23.789297,data,0002,0.02
2021-02-23 09:25:24.789297,Delete PDP context,0002,0.0
2021-02-23 09:26:08.789297,Create PDP context,0002,0.0
2021-02-23 09:26:09.789297,data,0002,0.03
2021-02-23 09:26:10.789297,Delete PDP context,0002,0.0
2021-02-23 09:26:43.789297,Create PDP context,0003,0.0
2021-02-23 09:26:44.789297,data,0003,0.02
2021-02-23 09:26:45.789297,Delete PDP context,0003,0.0
2021-02-23 09:27:19.789297,Create PDP context,0003,0.0
2021-02-23 09:27:20.789297,data,0003,0.03
2021-02-23 09:27:21.789297,Delete PDP context,0003,0.0
2021-02-23 09:28:17.789297,Create PDP context,0001,0.0
2021-02-23 09:28:18.789297,data,0001,0.02
2021-02-23 09:28:19.789297,Delete PDP context,0001,0.0
2021-02-23 09:29:13.789297,Create PDP context,0001,0.0
2021-02-23 09:29:14.789297,data,0001,0.02
2021-02-23 09:29:15.789297,Delete PDP context,0001,0.0
2021-02-23 09:29:46.789297,Create PDP context,0001,0.0
2021-02-23 09:29:47.789297,data,0001,0.03
2021-02-23 09:29:48.789297,Delete PDP context,0001,0.0
2021-02-23 09:30:37.789297,Create PDP context,0002,0.0
2021-02-23 09:30:38.789297,data,0002,0.02
2021-02-23 09:30:39.789297,Delete PDP context,0002,0.0
2021-02-23 09:31:36.789297,Create PDP context,0002,0.0
2021-02-23 09:31:37.789297,data,0002,0.03
2021-02-23 09:31:38.789297,Delete PDP context,0002,0.0
2021-02-23 09:32:26.789297,Create PDP context,0002,0.0
2021-02-23 09:32:27.789297,data,0002,0.02
2021-02-23 09:32:28.789297,Delete PDP context,0002,0.0
2021-02-23 09:33:25.789297,Create PDP context,0002,0.0
2021-02-23 09:33:26.789297,data,0002,0.02
2021-02-23 09:33:27.789297,Delete PDP context,0002,0.0
2021-02-23 09:34:24.789297,Create PDP context,0002,0.0
2021-02-23 09:34:25.789297,data,0002,0.04
2021-02-23 09:34:26.789297,Delete PDP context,0002,0.0
2021-02-23 09:35:02.789297,Create PDP context,0002,0.0
2021-02-23 09:35:03.789297,data,0002,0.02
2021-02-23 09:35:04.789297,Delete PDP context,0002,0.0
2021-02-23 09:35:48.789297,Create PDP context,0001,0.0
2021-02-23 09:35:49.789297,data,0001,0.03
2021-02-23 09:35:50.789297,Delete PDP context,0001,0.0
2021-02-23 09:36:23.789297,Create PDP context,0001,0.0
2021-02-23 09:36:24.789297,data,0001,0.02
2021-02-23 09:36:25.789297,Delete PDP context,0001,0.0
2021-02-23 09:37:01.789297,alert,0004,0.0
2021-02-23 09:37:52.789297,Create PDP context,0003,0.0
2021-02-23 09:37:53.789297,data,0003,0.02
2021-02-23 09:37:54.789297,Delete PDP context,0003,0.0
2021-02-23 09:38:52.789297,alert,0004,0.0
2021-02-23 09:39:40.789297,Create PDP context,0001,0.0
2021-02-23 09:39:41.789297,data,0001,0.03
2021-02-23 09:39:42.789297,Delete PDP context,0001,0.0
2021-02-23 09:40:39.789297,Create PDP context,0001,0.0
2021-02-23 09:40:40.789297,data,0001,0.03
2021-02-23 09:40:41.789297,Delete PDP context,0001,0.0
2021-02-23 09:41:12.789297,alert,0004,0.0
2021-02-23 09:42:09.789297,Create PDP context,0003,0.0
2021-02-23 09:42:10.789297,data,0003,0.03
2021-02-23 09:42:11.789297,Delete PDP context,0003,0.0
2021-02-23 09:43:00.789297,alert,0004,0.0
2021-02-23 09:43:54.789297,alert,0004,0.0
2021-02-23 09:44:43.789297,Create PDP context,0002,0.0
2021-02-23 09:44:44.789297,data,0002,0.02
2021-02-23 09:44:45.789297,Delete PDP context,0002,0.0
2021-02-23 09:45:18.789297,Create PDP context,0004,0.0
2021-02-23 09:45:19.789297,data,0004,0.03
2021-02-23 09:45:20.789297,Delete PDP context,0004,0.0
2021-02-23 09:46:02.789297,Create PDP context,0001,0.0
2021-02-23 09:46:03.789297,data,0001,0.02
2021-02-23 09:46:04.789297,Delete PDP context,0001,0.0
2021-02-23 09:47:00.789297,alert,0004,0.0
2021-02-23 09:47:39.789297,Create PDP context,0002,0.0
2021-02-23 09:47:40.789297,data,0002,0.02
2021-02-23 09:47:41.789297,Delete PDP context,0002,0.0
2021-02-23 09:48:36.789297,Create PDP context,0003,0.0
2021-02-23 09:48:37.789297,data,0003,0.02
2021-02-23 09:48:38.789297,Delete PDP context,0003,0.0
2021-02-23 09:49:32.789297,Create PDP context,0001,0.0
2021-02-23 09:49:33.789297,data,0001,0.02
2021-02-23 09:49:34.789297,Delete PDP context,0001,0.0
2021-02-23 09:50:32.789297,alert,0004,0.0
2021-02-23 09:51:30.789297,Create PDP context,0003,0.0
2021-02-23 09:51:31.789297,data,0003,0.03
2021-02-23 09:51:32.789297,Delete PDP context,0003,0.0
2021-02-23 09:52:20.789297,Create PDP context,0003,0.0
2021-02-23 09:52:21.789297,data,0003,0.04
2021-02-23 09:52:22.789297,Delete PDP context,0003,0.0
2021-02-23 09:52:59.789297,Create PDP context,0002,0.0
2021-02-23 09:53:00.789297,data,0002,0.04
2021-02-23 09:53:01.789297,Delete PDP context,0002,0.0
2021-02-23 09:53:49.789297,Create PDP context,0001,0.0
2021-02-23 09:53:50.789297,data,0001,0.03
2021-02-23 09:53:51.789297,Delete PDP context,0001,0.0
2021-02-23 09:54:36.789297,Create PDP context,0003,0.0
2021-02-23 09:54:37.789297,data,0003,0.03
2021-02-23 09:54:38.789297,Delete PDP context,0003,0.0
2021-02-23 09:55:24.789297,Create PDP context,0001,0.0
2021-02-23 09:55:25.789297,data,0001,0.03
2021-02-23 09:55:26.789297,Delete PDP context,0001,0.0
2021-02-23 09:56:02.789297,Create PDP context,0002,0.0
2021-02-23 09:56:03.789297,data,0002,0.03
2021-02-23 09:56:04.789297,Delete PDP context,0002,0.0
2021-02-23 09:56:52.789297,Create PDP context,0001,0.0
2021-02-23 09:56:53.789297,data,0001,0.03
2021-02-23 09:56:54.789297,Delete PDP context,0001,0.0
2021-02-23 09:57:26.789297,Create PDP context,0001,0.0
2021-02-23 09:57:27.789297,data,0001,0.02
2021-02-23 09:57:28.789297,Delete PDP context,0001,0.0
2021-02-23 09:57:56.789297,Create PDP context,0004,0.0
2021-02-23 09:57:57.789297,data,0004,0.03
2021-02-23 09:57:58.789297,Delete PDP context,0004,0.0
2021-02-23 09:58:47.789297,Create PDP context,0003,0.0
2021-02-23 09:58:48.789297,data,0003,0.03
2021-02-23 09:58:49.789297,Delete PDP context,0003,0.0
2021-02-23 09:59:26.789297,alert,0004,0.0
2021-02-23 10:00:20.789297,Create PDP context,0001,0.0
2021-02-23 10:00:21.789297,data,0001,0.02
2021-02-23 10:00:22.789297,Delete PDP context,0001,0.0
2021-02-23 10:01:17.789297,Create PDP context,0001,0.0
2021-02-23 10:01:18.789297,data,0001,0.02
2021-02-23 10:01:19.789297,Delete PDP context,0001,0.0
2021-02-23 10:02:09.789297,alert,0004,0.0
2021-02-23 10:03:01.789297,alert,0004,0.0
2021-02-23 10:03:36.789297,Create PDP context,0001,0.0
2021-02-23 10:03:37.789297,data,0001,0.02
2021-02-23 10:03:38.789297,Delete PDP context,0001,0.0
2021-02-23 10:04:08.789297,alert,0004,0.0
2021-02-23 10:04:45.789297,Create PDP context,0003,0.0
2021-02-23 10:04:46.789297,data,0003,0.04
2021-02-23 10:04:47.789297,Delete PDP context,0003,0.0
2021-02-23 10:05:39.789297,Create PDP context,0001,0.0
2021-02-23 10:05:40.789297,data,0001,0.02
2021-02-23 10:05:41.789297,Delete PDP context,0001,0.0
2021-02-23 10:06:26.789297,alert,0004,0.0
2021-02-23 10:07:17.789297,Create PDP context,0003,0.0
2021-02-23 10:07:18.789297,data,0003,0.03
2021-02-23 10:07:19.789297,Delete PDP context,0003,0.0
2021-02-23 10:08:00.789297,Create PDP context,0001,0.0
2021-02-23 10:08:01.789297,data,0001,0.03
2021-02-23 10:08:02.789297,Delete PDP context,0001,0.0
2021-02-23 10:08:45.789297,Create PDP context,0001,0.0
2021-02-23 10:08:46.789297,data,0001,0.03
2021-02-23 10:08:47.789297,Delete PDP context,0001,0.0
2021-02-23 10:09:24.789297,Create PDP context,0004,0.0
2021-02-23 10:09:25.789297,data,0004,0.03
2021-02-23 10:09:26.789297,Delete PDP context,0004,0.0
2021-02-23 10:10:15.789297,Create PDP context,0003,0.0
2021-02-23 10:10:16.789297,data,0003,0.03
2021-02-23 10:10:17.789297,Delete PDP context,0003,0.0
2021-02-23 10:10:51.789297,Create PDP context,0001,0.0
2021-02-23 10:10:52.789297,data,0001,0.03
2021-02-23 10:10:53.789297,Delete PDP context,0001,0.0
2021-02-23 10:11:49.789297,alert,0004,0.0
2021-02-23 10:12:24.789297,Create PDP context,0003,0.0
2021-02-23 10:12:25.789297,data,0003,0.02
2021-02-23 10:12:26.789297,Delete PDP context,0003,0.0
2021-02-23 10:13:22.789297,Create PDP context,0001,0.0
2021-02-23 10:13:23.789297,data,0001,0.03
2021-02-23 10:13:24.789297,Delete PDP context,0001,0.0
2021-02-23 10:14:00.789297,Create PDP context,0001,0.0
2021-02-23 10:14:01.789297,data,0001,0.04
2021-02-23 10:14:02.789297,Delete PDP context,0001,0.0
2021-02-23 10:14:34.789297,Create PDP context,0002,0.0
2021-02-23 10:14:35.789297,data,0002,0.03
2021-02-23 10:14:36.789297,Delete PDP context,0002,0.0
2021-02-23 10:15:23.789297,alert,0004,0.0
2021-02-23 10:15:53.789297,alert,0004,0.0
2021-02-23 10:16:35.789297,alert,0004,0.0
2021-02-23 10:17:10.789297,Create PDP context,0003,0.0
2021-02-23 10:17:11.789297,data,0003,0.03
2021-02-23 10:17:12.789297,Delete PDP context,0003,0.0
2021-02-23 10:17:56.789297,Create PDP context,0003,0.0
2021-02-23 10:17:57.789297,data,0003,0.02
2021-02-23 10:17:58.789297,Delete PDP context,0003,0.0
2021-02-23 10:18:32.789297,alert,0004,0.0
2021-02-23 10:19:05.789297,Create PDP context,0002,0.0
2021-02-23 10:19:06.789297,data,0002,0.03
2021-02-23 10:19:07.789297,Delete PDP context,0002,0.0
2021-02-23 10:19:47.789297,Create PDP context,0002,0.0
2021-02-23 10:19:48.789297,data,0002,0.02
2021-02-23 10:19:49.789297,Delete PDP context,0002,0.0
2021-02-23 10:20:35.789297,Create PDP context,0002,0.0
2021-02-23 10:20:36.789297,data,0002,0.02
2021-02-23 10:20:37.789297,Delete PDP context,0002,0.0
2021-02-23 10:21:17.789297,Create PDP context,0001,0.0
2021-02-23 10:21:18.789297,data,0001,0.02
2021-02-23 10:21:19.789297,Delete PDP context,0001,0.0
2021-02-23 10:21:47.789297,Create PDP context,0001,0.0
2021-02-23 10:21:48.789297,data,0001,0.03
2021-02-23 10:21:49.789297,Delete PDP context,0001,0.0
2021-02-23 10:22:37.789297,Create PDP context,0003,0.0
2021-02-23 10:22:38.789297,data,0003,0.02
2021-02-23 10:22:39.789297,Delete PDP context,0003,0.0
2021-02-23 10:23:13.789297,Create PDP context,0001,0.0
2021-02-23 10:23:14.789297,data,0001,0.03
2021-02-23 10:23:15.789297,Delete PDP context,0001,0.0
2021-02-23 10:24:05.789297,alert,0004,0.0
2021-02-23 10:24:39.789297,Create PDP context,0002,0.0
2021-02-23 10:24:40.789297,data,0002,0.03
2021-02-23 10:24:41.789297,Delete PDP context,0002,0.0
2021-02-23 10:25:29.789297,alert,0004,0.0
2021-02-23 10:26:04.789297,alert,0004,0.0
2021-02-23 10:26:33.789297,Create PDP context,0001,0.0
2021-02-23 10:26:34.789297,data,0001,0.03
2021-02-23 10:26:35.789297,Delete PDP context,0001,0.0
2021-02-23 10:27:06.789297,Create PDP context,0003,0.0
2021-02-23 10:27:07.789297,data,0003,0.02
2021-02-23 10:27:08.789297,Delete PDP context,0003,0.0
2021-02-23 10:27:48.789297,alert,0004,0.0
2021-02-23 10:28:34.789297,Create PDP context,0001,0.0
2021-02-23 10:28:35.789297,data,0001,0.02
2021-02-23 10:28:36.789297,Delete PDP context,0001,0.0
2021-02-23 10:29:20.789297,Create PDP context,0001,0.0
2021-02-23 10:29:21.789297,data,0001,0.03
2021-02-23 10:29:22.789297,Delete PDP context,0001,0.0
2021-02-23 10:29:50.789297,Create PDP context,0001,0.0
2021-02-23 10:29:51.789297,data,0001,0.02
2021-02-23 10:29:52.789297,Delete PDP context,0001,0.0
2021-02-23 10:30:42.789297,Create PDP context,0001,0.0
2021-02-23 10:30:43.789297,data,0001,0.02
2021-02-23 10:30:44.789297,Delete PDP context,0001,0.0
2021-02-23 10:31:19.789297,alert,0004,0.0
2021-02-23 10:31:49.789297,Create PDP context,0001,0.0
2021-02-23 10:31:50.789297,data,0001,0.04
2021-02-23 10:31:51.789297,Delete PDP context,0001,0.0
2021-02-23 10:32:49.789297,alert,0004,0.0
2021-02-23 10:33:44.789297,Create PDP context,0002,0.0
2021-02-23 10:33:45.789297,data,0002,0.03
2021-02-23 10:33:46.789297,Delete PDP context,0002,0.0
2021-02-23 10:34:31.789297,Create PDP context,0001,0.0
2021-02-23 10:34:32.789297,data,0001,0.03
2021-02-23 10:34:33.789297,Delete PDP context,0001,0.0
2021-02-23 10:35:05.789297,Create PDP context,0001,0.0
2021-02-23 10:35:06.789297,data,0001,0.02
2021-02-23 10:35:07.789297,Delete PDP context,0001,0.0
2021-02-23 10:35:43.789297,Create PDP context,0001,0.0
2021-02-23 10:35:44.789297,data,0001,0.02
2021-02-23 10:35:45.789297,Delete PDP context,0001,0.0
2021-02-23 10:36:18.789297,Create PDP context,0002,0.0
2021-02-23 10:36:19.789297,data,0002,0.04
2021-02-23 10:36:20.789297,Delete PDP context,0002,0.0
2021-02-23 10:36:50.789297,Create PDP context,0001,0.0
2021-02-23 10:36:51.789297,data,0001,0.03
2021-02-23 10:36:52.789297,Delete PDP context,0001,0.0
2021-02-23 10:37:34.789297,Create PDP context,0003,0.0
2021-02-23 10:37:35.789297,data,0003,0.03
2021-02-23 10:37:36.789297,Delete PDP context,0003,0.0
2021-02-23 10:38:23.789297,alert,0004,0.0
2021-02-23 10:39:05.789297,alert,0004,0.0
2021-02-23 10:39:35.789297,Create PDP context,0001,0.0
2021-02-23 10:39:36.789297,data,0001,0.04
2021-02-23 10:39:37.789297,Delete PDP context,0001,0.0
2021-02-23 10:40:20.789297,Create PDP context,0001,0.0
2021-02-23 10:40:21.789297,data,0001,0.03
2021-02-23 10:40:22.789297,Delete PDP context,0001,0.0
2021-02-23 10:40:52.789297,Create PDP context,0003,0.0
2021-02-23 10:40:53.789297,data,0003,0.03
2021-02-23 10:40:54.789297,Delete PDP context,0003,0.0
2021-02-23 10:41:50.789297,alert,0004,0.0
2021-02-23 10:42:47.789297,Create PDP context,0003,0.0
2021-02-23 10:42:48.789297,data,0003,0.03
2021-02-23 10:42:49.789297,Delete PDP context,0003,0.0
2021-02-23 10:43:40.789297,Create PDP context,0004,0.0
2021-02-23 10:43:41.789297,data,0004,0.02
2021-02-23 10:43:42.789297,Delete PDP context,0004,0.0
2021-02-23 10:44:17.789297,Create PDP context,0002,0.0
2021-02-23 10:44:18.789297,data,0002,0.04
2021-02-23 10:44:19.789297,Delete PDP context,0002,0.0
2021-02-23 10:45:11.789297,Create PDP context,0003,0.0
2021-02-23 10:45:12.789297,data,0003,0.04
2021-02-23 10:45:13.789297,Delete PDP context,0003,0.0
2021-02-23 10:46:07.789297,Create PDP context,0003,0.0
2021-02-23 10:46:08.789297,data,0003,0.03
2021-02-23 10:46:09.789297,Delete PDP context,0003,0.0
2021-02-23 10:46:38.789297,Create PDP context,0003,0.0
2021-02-23 10:46:39.789297,data,0003,0.03
2021-02-23 10:46:40.789297,Delete PDP context,0003,0.0
2021-02-23 10:47:24.789297,Create PDP context,0002,0.0
2021-02-23 10:47:25.789297,data,0002,0.03
2021-02-23 10:47:26.789297,Delete PDP context,0002,0.0
2021-02-23 10:47:54.789297,Create PDP context,0002,0.0
2021-02-23 10:47:55.789297,data,0002,0.04
2021-02-23 10:47:56.789297,Delete PDP context,0002,0.0
2021-02-23 10:48:36.789297,Create PDP context,0002,0.0
2021-02-23 10:48:37.789297,data,0002,0.02
2021-02-23 10:48:38.789297,Delete PDP context,0002,0.0
2021-02-23 10:49:06.789297,Create PDP context,0003,0.0
2021-02-23 10:49:07.789297,data,0003,0.02
2021-02-23 10:49:08.789297,Delete PDP context,0003,0.0
2021-02-23 10:49:49.789297,Create PDP context,0002,0.0
2021-02-23 10:49:50.789297,data,0002,0.03
2021-02-23 10:49:51.789297,Delete PDP context,0002,0.0
2021-02-23 10:50:25.789297,Create PDP context,0003,0.0
2021-02-23 10:50:26.789297,data,0003,0.02
2021-02-23 10:50:27.789297,Delete PDP context,0003,0.0
2021-02-23 10:51:24.789297,Create PDP context,0002,0.0
2021-02-23 10:51:25.789297,data,0002,0.02
2021-02-23 10:51:26.789297,Delete PDP context,0002,0.0
2021-02-23 10:52:08.789297,Create PDP context,0001,0.0
2021-02-23 10:52:09.789297,data,0001,0.03
2021-02-23 10:52:10.789297,Delete PDP context,0001,0.0
2021-02-23 10:52:44.789297,Create PDP context,0002,0.0
2021-02-23 10:52:45.789297,data,0002,0.04
2021-02-23 10:52:46.789297,Delete PDP context,0002,0.0
2021-02-23 10:53:31.789297,Create PDP context,0001,0.0
2021-02-23 10:53:32.789297,data,0001,0.03
2021-02-23 10:53:33.789297,Delete PDP context,0001,0.0
2021-02-23 10:54:21.789297,Create PDP context,0002,0.0
2021-02-23 10:54:22.789297,data,0002,0.02
2021-02-23 10:54:23.789297,Delete PDP context,0002,0.0
2021-02-23 10:55:01.789297,Create PDP context,0001,0.0
2021-02-23 10:55:02.789297,data,0001,0.03
2021-02-23 10:55:03.789297,Delete PDP context,0001,0.0
2021-02-23 10:55:52.789297,alert,0004,0.0
2021-02-23 10:56:34.789297,Create PDP context,0003,0.0
2021-02-23 10:56:35.789297,data,0003,0.03
2021-02-23 10:56:36.789297,Delete PDP context,0003,0.0
2021-02-23 10:57:33.789297,Create PDP context,0003,0.0
2021-02-23 10:57:34.789297,data,0003,0.02
2021-02-23 10:57:35.789297,Delete PDP context,0003,0.0
2021-02-23 10:58:30.789297,Create PDP context,0003,0.0
2021-02-23 10:58:31.789297,data,0003,0.03
2021-02-23 10:58:32.789297,Delete PDP context,0003,0.0
2021-02-23 10:59:11.789297,Create PDP context,0002,0.0
2021-02-23 10:59:12.789297,data,0002,0.03
2021-02-23 10:59:13.789297,Delete PDP context,0002,0.0
2021-02-23 10:59:52.789297,alert,0004,0.0
2021-02-23 11:00:48.789297,Create PDP context,0001,0.0
2021-02-23 11:00:49.789297,data,0001,0.03
2021-02-23 11:00:50.789297,Delete PDP context,0001,0.0
2021-02-23 11:01:24.789297,Create PDP context,0004,0.0
2021-02-23 11:01:25.789297,data,0004,0.02
2021-02-23 11:01:26.789297,Delete PDP context,0004,0.0
2021-02-23 11:01:58.789297,Create PDP context,0002,0.0
2021-02-23 11:01:59.789297,data,0002,0.02
2021-02-23 11:02:00.789297,Delete PDP context,0002,0.0
2021-02-23 11:02:49.789297,alert,0004,0.0
2021-02-23 11:03:20.789297,Create PDP context,0001,0.0
2021-02-23 11:03:21.789297,data,0001,0.03
2021-02-23 11:03:22.789297,Delete PDP context,0001,0.0
2021-02-23 11:04:13.789297,Create PDP context,0001,0.0
2021-02-23 11:04:14.789297,data,0001,0.04
2021-02-23 11:04:15.789297,Delete PDP context,0001,0.0
2021-02-23 11:04:49.789297,Create PDP context,0002,0.0
2021-02-23 11:04:50.789297,data,0002,0.02
2021-02-23 11:04:51.789297,Delete PDP context,0002,0.0
2021-02-23 11:05:48.789297,Create PDP context,0002,0.0
2021-02-23 11:05:49.789297,data,0002,0.04
2021-02-23 11:05:50.789297,Delete PDP context,0002,0.0
2021-02-23 11:06:34.789297,Create PDP context,0003,0.0
2021-02-23 11:06:35.789297,data,0003,0.03
2021-02-23 11:06:36.789297,Delete PDP context,0003,0.0
2021-02-23 11:07:23.789297,Create PDP context,0002,0.0
2021-02-23 11:07:24.789297,data,0002,0.03
2021-02-23 11:07:25.789297,Delete PDP context,0002,0.0
2021-02-23 11:08:10.789297,Create PDP context,0001,0.0
2021-02-23 11:08:11.789297,data,0001,0.02
2021-02-23 11:08:12.789297,Delete PDP context,0001,0.0
2021-02-23 11:08:47.789297,Create PDP context,0001,0.0
2021-02-23 11:08:48.789297,data,0001,0.04
2021-02-23 11:08:49.789297,Delete PDP context,0001,0.0
2021-02-23 11:09:39.789297,Create PDP context,0003,0.0
2021-02-23 11:09:40.789297,data,0003,0.02
2021-02-23 11:09:41.789297,Delete PDP context,0003,0.0
2021-02-23 11:10:23.789297,alert,0004,0.0
2021-02-23 11:11:04.789297,alert,0004,0.0
2021-02-23 11:11:54.789297,Create PDP context,0004,0.0
2021-02-23 11:11:55.789297,data,0004,0.03
2021-02-23 11:11:56.789297,Delete PDP context,0004,0.0
2021-02-23 11:12:45.789297,Create PDP context,0003,0.0
2021-02-23 11:12:46.789297,data,0003,0.03
2021-02-23 11:12:47.789297,Delete PDP context,0003,0.0
2021-02-23 11:13:20.789297,Create PDP context,0003,0.0
2021-02-23 11:13:21.789297,data,0003,0.03
2021-02-23 11:13:22.789297,Delete PDP context,0003,0.0
2021-02-23 11:14:17.789297,Create PDP context,0001,0.0
2021-02-23 11:14:18.789297,data,0001,0.02
2021-02-23 11:14:19.789297,Delete PDP context,0001,0.0
2021-02-23 11:15:09.789297,alert,0004,0.0
2021-02-23 11:15:47.789297,Create PDP context,0003,0.0
2021-02-23 11:15:48.789297,data,0003,0.03
2021-02-23 11:15:49.789297,Delete PDP context,0003,0.0
2021-02-23 11:16:31.789297,Create PDP context,0003,0.0
2021-02-23 11:16:32.789297,data,0003,0.02
2021-02-23 11:16:33.789297,Delete PDP context,0003,0.0
2021-02-23 11:17:14.789297,Create PDP context,0001,0.0
2021-02-23 11:17:15.789297,data,0001,0.04
2021-02-23 11:17:16.789297,Delete PDP context,0001,0.0
2021-02-23 11:17:47.789297,Create PDP context,0003,0.0
2021-02-23 11:17:48.789297,data,0003,0.03
2021-02-23 11:17:49.789297,Delete PDP context,0003,0.0
2021-02-23 11:18:25.789297,Create PDP context,0002,0.0
2021-02-23 11:18:26.789297,data,0002,0.03
2021-02-23 11:18:27.789297,Delete PDP context,0002,0.0
2021-02-23 11:19:11.789297,Create PDP context,0002,0.0
2021-02-23 11:19:12.789297,data,0002,0.02
2021-02-23 11:19:13.789297,Delete PDP context,0002,0.0
2021-02-23 11:19:47.789297,Create PDP context,0002,0.0
2021-02-23 11:19:48.789297,data,0002,0.02
2021-02-23 11:19:49.789297,Delete PDP context,0002,0.0
2021-02-23 11:20:38.789297,Create PDP context,0002,0.0
2021-02-23 11:20:39.789297,data,0002,0.03
2021-02-23 11:20:40.789297,Delete PDP context,0002,0.0
2021-02-23 11:21:14.789297,Create PDP context,0001,0.0
2021-02-23 11:21:15.789297,data,0001,0.02
2021-02-23 11:21:16.789297,Delete PDP context,0001,0.0
2021-02-23 11:22:11.789297,Create PDP context,0004,0.0
2021-02-23 11:22:12.789297,data,0004,0.03
2021-02-23 11:22:13.789297,Delete PDP context,0004,0.0
2021-02-23 11:22:45.789297,Create PDP context,0003,0.0
2021-02-23 11:22:46.789297,data,0003,0.04
2021-02-23 11:22:47.789297,Delete PDP context,0003,0.0
2021-02-23 11:23:30.789297,Create PDP context,0003,0.0
2021-02-23 11:23:31.789297,data,0003,0.03
